#WAVELENGTH FLUX ERROR_LOWER ERROR_UPPER
866.3062760069641 1.165687169904725e-19 1.0417925531222884e-19 7.381245097805946e-20
868.0388885589781 3.0153686368528665e-18 2.8508591696079415e-18 3.077899509951125e-18
869.774966336096 2.32544395959729e-19 2.1406003872059173e-19 1.8037568775162813e-19
871.5145162687683 9.334168902830004e-19 8.457574045800538e-19 8.734761101023138e-19
873.2575453013059 6.19677759136389e-19 5.4159814718830765e-19 5.247110348203325e-19
875.0040603919084 1.8496453621203275e-19 1.69723361816701e-19 8.363571977368181e-20
876.7540685126922 1.1992094650982923e-18 1.1272593341941944e-18 1.1772246129886358e-18
878.5075766497176 7.186427426112975e-19 5.834408501974266e-19 6.9259347795770085e-19
880.2645918030171 3.3076850627598426e-19 2.785006613691508e-19 2.5402018276315664e-19
882.025120986623 5.128113254124021e-19 4.789300523454521e-19 4.111519849032582e-19
883.7891712285963 5.361275481864762e-19 4.917775911083365e-19 3.8436812623555494e-19
885.5567495710535 1.9604366583393763e-19 1.7643215861767874e-19 1.6604715499123799e-19
887.3278630701957 6.441307448882682e-19 6.044477691708458e-19 5.914187848056752e-19
889.1025187963361 2.7102503575250643e-19 2.439736833908882e-19 2.3203887196873735e-19
890.8807238339288 4.424951355360139e-19 4.1361603249756954e-19 3.621374680140452e-19
892.6624852815966 8.202653298362322e-19 7.61697390953826e-19 6.641314657555806e-19
894.4478102521598 4.5437568699036085e-18 4.201256268146002e-18 5.022745129547424e-18
896.2367058726641 4.3132933726054833e-19 4.1110588360080297e-19 3.865326194243505e-19
898.0291792844095 3.095172203331739e-18 2.92848881002825e-18 3.0948384118119143e-18
899.8252376429782 3.36937145781956e-19 2.793858276171589e-19 1.7891385534894439e-19
901.6248881182643 4.606102565728981e-19 4.0410041388599284e-19 3.962166445267758e-19
903.4281378945008 4.150315352234347e-18 3.712051528674857e-18 7.648988950046421e-19
905.2349941702897 1.1110136468778928e-18 9.770925611543031e-19 6.523341985523033e-19
907.0454641586302 1.018913365103216e-18 9.218636743879352e-19 8.027638368334821e-19
908.8595550869475 7.894986946643145e-19 7.438420606724021e-19 7.027705607072847e-19
910.6772741971214 1.3349006837170386e-18 1.0871308612152604e-18 1.6157063677707567e-18
912.4986287455157 1.7363068925434993e-18 1.606843225354682e-18 1.478708736146153e-18
914.3236260030067 6.9940958917249e-19 6.369340593787423e-19 6.819601739766865e-19
916.1522732550127 1.2926885009086916e-18 1.1480976281716795e-18 4.478392584955762e-19
917.9845778015227 4.382480092008022e-19 4.1276318669930685e-19 3.7231116880176965e-19
919.8205469571259 6.252044713762983e-19 5.867011361155206e-19 6.060940052337632e-19
921.6601880510401 2.9135079930521595e-18 2.4038492546328357e-18 2.8555114651194813e-18
923.5035084271422 9.219021755893057e-18 7.518646607267471e-18 8.717724724696404e-18
925.3505154439964 1.4892895942625285e-19 1.341750078869305e-19 1.5187037697193786e-19
927.2012164748845 8.375177673773766e-20 7.757927604515396e-20 4.101510950000694e-20
929.0556189078342 1.9643714581743825e-19 1.8246671351468073e-19 1.0301399739619159e-19
930.9137301456499 4.602338920425061e-19 3.890378046077936e-19 4.2547936920611067e-19
932.7755576059412 1.134399816194334e-17 9.314275205432012e-18 1.232617388324011e-17
934.641108721153 1.4745286830730947e-19 1.34934133622881e-19 9.692115035483778e-20
936.5103909385954 1.28484200487741e-19 1.1566492147417043e-19 7.232831283451479e-20
938.3834117204726 1.5760360349046707e-19 1.406878390468307e-19 7.243789388579648e-20
940.2601785439135 2.501279416349478e-19 2.313724569628369e-19 1.9491163725423827e-19
942.1406989010014 2.0427459082407893e-19 1.8616190018488105e-19 1.9288850483974991e-19
944.0249802988034 5.797656230691602e-18 4.693016313328051e-18 6.266175423928588e-18
945.913030259401 2.3957545399448123e-19 2.3135833773321434e-19 1.7899857139010148e-19
947.8048563199197 1.152270192186899e-19 9.829923571137078e-20 1.0283698170715761e-19
949.7004660325597 2.175688480254149e-17 1.980703106400162e-17 6.971873723100919e-17
951.5998669646248 1.888412436379581e-19 1.812047662259761e-19 1.579427152529655e-19
953.503066698554 9.885170599277209e-20 8.237308261403406e-20 8.660220866218269e-20
955.4100728319512 2.2847192745420795e-19 1.8341327268044292e-19 1.9118792902641824e-19
957.3208929776151 8.15149690051063e-19 7.891940164958895e-19 7.0508566929673105e-19
959.2355347635704 3.7987813593587534e-19 3.5809255322703363e-19 3.4204394106330817e-19
961.1540058330975 4.648041870218679e-19 4.460325273639356e-19 4.2669911872561535e-19
963.0763138447637 3.78263169404337e-19 3.175197327940493e-19 3.3993095164072585e-19
965.0024664724532 8.244581452293282e-20 7.735925013340585e-20 7.616328458557459e-20
966.9324714053981 3.3579827618386815e-19 2.8209802588962984e-19 3.186263062756513e-19
968.866336348209 5.044096210229065e-19 4.630225577018179e-19 5.200996252215787e-19
970.8040690209054 9.805826950577958e-19 9.378603569765256e-19 9.675536407174749e-19
972.7456771589472 5.2955791711328903e-17 4.7406218741985105e-17 1.7095651344438169e-16
974.691168513265 4.5765594541132936e-18 3.55311059960565e-18 1.163048375995124e-17
976.6405508502916 4.4473922245782376e-17 4.040240488049709e-17 1.753352297843673e-17
978.5938319519921 7.482077823005767e-19 6.648935658386853e-19 6.74452851815199e-19
980.551019615896 4.668616474137688e-19 3.8293244304058744e-19 3.046281047602427e-19
982.5121216551279 2.048055333537775e-19 1.957414583047573e-19 1.9591760028203314e-19
984.4771458984383 3.1828186481837424e-19 2.9520319862557176e-19 1.8757237126992487e-19
986.446100190235 3.7764994379732075e-19 3.4758546801922206e-19 3.389552974502109e-19
988.4189923906156 3.1342955368243223e-19 2.8389527631813255e-19 3.008421424100225e-19
990.3958303753968 2.115812504336949e-18 1.81874234729931e-18 1.1267177880733048e-18
992.3766220361476 4.05843698287034e-18 3.526612901028817e-18 2.144631741200646e-18
994.3613752802199 1.0903649060168731e-18 9.512095149783995e-19 5.772030333708287e-19
996.3500980307804 6.3305417661385235e-19 5.5622170302546245e-19 5.725101979935534e-19
998.342798226842 2.2550209718279005e-18 1.7661149433961684e-18 2.0995913181867343e-18
1000.3394838232957 2.887055215436624e-19 2.650972409486528e-19 1.8912854248578175e-19
1002.3401627909423 3.1240743375110875e-19 2.9614053413879603e-19 3.142270924715983e-19
1004.3448431165242 1.1815852573133198e-19 1.1233064004763941e-19 9.747730119001267e-20
1006.3535328027572 7.103888956423795e-19 5.757645380737118e-19 7.964260250770802e-19
1008.3662398683626 3.731519486249098e-20 3.392024333714442e-20 3.015483204139563e-20
1010.3829723480994 1.2294550258848086e-18 1.0654717131128384e-18 9.493638676686484e-19
1012.4037382927957 1.9416844046505297e-19 1.6437664905457271e-19 8.772487223125818e-20
1014.4285457693811 1.1902852392252418e-19 1.0693207114516211e-19 6.190159498452158e-20
1016.45740286092 4.411838172706845e-19 3.8167936727435227e-19 1.3277075161382713e-19
1018.4903176666418 9.675776704391875e-20 8.770066012977538e-20 4.614206090693386e-20
1020.5272983019752 4.351185430131459e-19 3.8218630814040476e-19 1.0976521147554725e-19
1022.5683528985791 1.2827485997943777e-19 1.2141968592937383e-19 1.0373655439434236e-19
1024.6134896043761 1.3879138981106353e-19 1.1879100357457546e-19 1.0268645727046175e-19
1026.662716583585 2.2767879361640473e-16 2.13311660234347e-16 9.202544175234658e-16
1028.7160420167522 1.0103927788648015e-19 9.579625443881283e-20 8.221220582492103e-20
1030.7734741007857 3.734673557286199e-20 3.397948963379483e-20 8.785337671765254e-21
1032.8350210489873 3.761518815216823e-16 3.3180859928200194e-16 3.785495075278947e-16
1034.9006910910853 7.335440413973058e-20 6.431007241839192e-20 4.0698702143693516e-20
1036.9704924732675 1.9269284173273832e-16 1.696973091194187e-16 1.8967624766514723e-16
1039.044433458214 1.0762525788897576e-19 1.0078365914519142e-19 9.031882192205162e-20
1041.1225223251304 6.034051388404331e-20 4.971530921696872e-20 5.455949899332977e-20
1043.2047673697807 5.783959375215991e-20 4.183829226951384e-20 9.404207941940776e-20
1045.2911769045204 8.538271877135906e-20 6.878427724453923e-20 8.357230240989135e-20
1047.3817592583293 2.084984107760563e-20 1.7229393466871356e-20 1.492325991261189e-20
1049.476522776846 2.489864101766749e-19 2.2832097677156754e-19 2.188372507365818e-19
1051.5754758223998 7.644331043563819e-19 7.274994747726553e-19 8.096969800423032e-19
1053.6786267740445 5.1462846849129814e-20 4.7412508260069736e-20 3.96392544721461e-20
1055.7859840275926 4.169174120034462e-20 3.462987745005113e-20 3.1176344478328674e-20
1057.8975559956475 2.1632319430274013e-20 1.7973980009403724e-20 1.5486479378767075e-20
1060.013351107639 8.773434671483518e-20 7.908601339060615e-20 7.315929946687641e-20
1062.133377809854 1.5917748780946035e-18 1.2988201429866892e-18 1.3001709757418567e-18
1064.2576445654738 2.1133783741009046e-19 1.861278468654738e-19 1.9046458633328408e-19
1066.3861598546048 5.070007400826353e-19 4.629417345998396e-19 6.426063463283663e-20
1068.518932174314 3.5269375427062314e-19 3.1028542530950554e-19 2.7398512686053017e-19
1070.6559700386626 5.886999443296639e-20 5.483218790582826e-20 5.652935128839425e-20
1072.79728197874 1.5189308558667812e-18 1.326827356715686e-18 1.2222723272911289e-18
1074.9428765426976 1.180371330329682e-19 1.1196766086889698e-19 1.0867165313561392e-19
1077.092762295783 3.942479805400619e-19 3.512901262361119e-19 1.0023666476120969e-19
1079.2469478203743 9.101333085557483e-20 6.892801286471401e-20 2.0059130119140368e-19
1081.405441716015 3.337842579684487e-19 3.094493658087048e-19 3.4518646095412964e-19
1083.568252599447 9.525596781770954e-19 8.363363705362595e-19 1.9113617456571742e-19
1085.735389104646 1.7187781808849965e-18 1.4731744004627672e-18 6.885632529754065e-19
1087.906859882855 1.5531397993192416e-20 1.3211312437865822e-20 1.306844380217141e-20
1090.0826736026208 3.731609354325954e-20 3.141087964842817e-20 2.694180162358997e-20
1092.2628389498263 1.3911403524185353e-20 1.2559377533799796e-20 4.619988005976963e-21
1094.4473646277258 3.089809704229581e-20 2.835901153569087e-20 2.5663639497292666e-20
1096.6362593569813 6.597838536206307e-20 5.956849808781193e-20 2.2392811944849132e-20
1098.829531875695 2.162980415801316e-19 1.731701969436507e-19 1.8137369440086518e-19
