,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_intrinsic_fluxes,vs_n value,am_n value,fw_L_n value,fw_G_n value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,h1_col3 value,h1_b3 value,h1_vel3 value,d2h value,p value,am_b value,fw_L_b value,fw_G_b value,wave_lya,flux_lya,error_lya
10,3.4064068783120197e-13,3.4574215566587355e-13,3.509485328959215e-13,3.5620556431143766e-13,3.6121797176808447e-13,3.621033612918091e-13,3.6776111389018913e-13,3.7363809897227774e-13,3.79553821283151e-13,3.852568143272494e-13,0.9322867426457669,0.9358160711903244,0.9394762613401557,0.9431008372656048,0.9465607565685404,0.9748017507602424,0.9755359431650021,0.976292395823007,0.9770398887207342,0.9777545454955576,,,,,,,,,,,,,,,,,,,,1214.9375633925279,3.3664522539166947e-13,3.092649766378401e-14
11,3.548107531790701e-13,3.6001613037552383e-13,3.653439948149278e-13,3.7072296346714534e-13,3.7585713527261833e-13,3.781205000255816e-13,3.839663341348387e-13,3.900526495713845e-13,3.96180784498753e-13,4.020880313061334e-13,0.9294062715984649,0.933076682284917,0.9368843931446187,0.9406544114648207,0.9442537995797798,0.9736795971796517,0.974446327014034,0.9752371655310489,0.9760192517236267,0.9767662525540762,,,,,,,,,,,,,,,,,,,,1214.9504403646806,3.4760034217365245e-13,3.121776518929045e-14
12,3.699245741789858e-13,3.7523507903046945e-13,3.8068491551220865e-13,3.8618455358082027e-13,3.914399197310958e-13,3.9527894451148847e-13,4.0133565745197e-13,4.0764340866760343e-13,4.140010968222634e-13,4.2013542922814597e-13,0.9263413047066527,0.9301603255518958,0.934123048011483,0.9380482133530166,0.9417952361276654,0.9724739840407784,0.9732768141745081,0.9741051633664028,0.9749240674788362,0.9757075187113801,,,,,,,,,,,,,,,,,,,,1214.9633170881677,3.4845993752977414e-13,3.1698090468624054e-14
13,3.860773847895915e-13,3.9149065992762204e-13,3.9706487502397245e-13,4.0268632800971753e-13,4.080644243324158e-13,4.1370018788458204e-13,4.1999205922666445e-13,4.265406724288695e-13,4.3315281028120734e-13,4.3953071367236267e-13,0.9230744847501982,0.9270510782773266,0.9311791641710664,0.9352674001272602,0.9391728665393145,0.9711759216187513,0.9720183986869927,0.9728864933812442,0.9737472728093779,0.9745688781693329,,,,,,,,,,,,,,,,,,,,1214.9761935630033,3.874285345155324e-13,3.227072539854943e-14
14,4.0337390566447387e-13,4.088894869666653e-13,4.14583588261235e-13,4.203319239423725e-13,4.258518046865996e-13,4.335346092582312e-13,4.4006428482375325e-13,4.4689008230391006e-13,4.5377423230167746e-13,4.604174013511303e-13,0.9195895145519618,0.9237308218837769,0.928034402243956,0.9322969157059806,0.9363709008924153,0.9697762677887201,0.9706601793508837,0.9715731602389703,0.9724787395684988,0.9733432878447453,,,,,,,,,,,,,,,,,,,,1214.9890697892022,3.9456292283622614e-13,3.266555794845076e-14
15,4.219131642936662e-13,4.275405027979416e-13,4.333648037624434e-13,4.3923212329340104e-13,4.4489314839560256e-13,4.549162647829262e-13,4.617204302546247e-13,4.688532540113613e-13,4.760396672896301e-13,4.829939698256768e-13,0.9158646021746302,0.9201807534656161,0.924671042263536,0.9291185140542289,0.9333727423294483,0.9682589141167395,0.9691903755355132,0.9701544387213465,0.9711083253636565,0.9720189332684406,,,,,,,,,,,,,,,,,,,,1215.0019457667786,4.266801752398722e-13,3.453962512051448e-14
16,4.418207949320257e-13,4.475864471251239e-13,4.535410876442123e-13,4.595469140231105e-13,4.65323575848841e-13,4.780042812002949e-13,4.851397641522667e-13,4.926189712416893e-13,5.00161049176295e-13,5.074784618574397e-13,0.9118745937600876,0.9163805746424628,0.9210692009815222,0.9257137646623059,0.93015732851908,0.966614164156598,0.9675963755100832,0.9686159379337086,0.9696244189949665,0.9705854812433092,,,,,,,,,,,,,,,,,,,,1215.0148214957471,4.630259245346124e-13,3.5418038944398655e-14
17,4.632726874967569e-13,4.691481807496704e-13,4.752603974243288e-13,4.814178322017185e-13,4.873402307608136e-13,5.030140901667284e-13,5.105186971739489e-13,5.183883622383831e-13,5.263547548688817e-13,5.341075692687455e-13,0.9075989876575262,0.9123055984440328,0.9172049294295367,0.9220604325954536,0.9267076062649531,0.9648224671718628,0.9658621236527541,0.966943304601442,0.9680121374491896,0.9690315546927492,,,,,,,,,,,,,,,,,,,,1215.027696976122,5.244926381640255e-13,3.7848484790064044e-14
18,4.86382644316222e-13,4.924020290800383e-13,4.986862722281687e-13,5.050373037989117e-13,5.110985855051792e-13,5.301132354728361e-13,5.381017710161144e-13,5.464456977740209e-13,5.549194835826494e-13,5.63156331342467e-13,0.9030071309428314,0.9079268366115437,0.913051828716428,0.9181294980946858,0.922992360689163,0.9628676775619383,0.9639692517173896,0.9651210942670896,0.9662559432628741,0.9673405410005137,,,,,,,,,,,,,,,,,,,,1215.0405722079176,5.311783565134248e-13,3.779865214771118e-14
19,5.113312550073528e-13,5.175372389664355e-13,5.240255242708366e-13,5.305679664939463e-13,5.368414994097751e-13,5.596004208713788e-13,5.681433310215816e-13,5.770849386247253e-13,5.861430196338696e-13,5.949551353467104e-13,0.8980588433861092,0.9032047637145262,0.9085683898952854,0.9138857364464338,0.918978411933132,0.9607229327397129,0.9618972747687919,0.9631278162843002,0.9643367905563095,0.9654941230434432,,,,,,,,,,,,,,,,,,,,1215.0534471911478,5.468168200901985e-13,3.775999356399849e-14
20,5.382364519377301e-13,5.446825356849776e-13,5.514375815247398e-13,5.582331624227071e-13,5.647577074134497e-13,5.917507362765359e-13,6.009677225976194e-13,6.106214532914446e-13,6.204091792588749e-13,6.299608677786199e-13,0.8926842267821884,0.8980729785836252,0.9036901159523936,0.9092614294909281,0.914598147068338,0.9583599653321142,0.9596199698629757,0.9609393828687632,0.9622336190091069,0.9634711305035121,,,,,,,,,,,,,,,,,,,,1215.066321925828,5.736565557798642e-13,3.821241080178596e-14
21,5.67221077808324e-13,5.739921950832266e-13,5.81080153692147e-13,5.881991137398711e-13,5.951104907205887e-13,6.268676317554848e-13,6.369227491430483e-13,6.474507835278226e-13,6.581524346910657e-13,6.686132705928674e-13,0.8867607878038054,0.8923992917559868,0.8982855334621223,0.9041258200612351,0.9097222091036101,0.955750321195981,0.9571094239755951,0.9585299653981376,0.9599217608989166,0.9612570381198932,,,,,,,,,,,,,,,,,,,,1215.0791964119721,6.203340470378985e-13,4.004465487504605e-14
22,5.98307229218664e-13,6.054848478290109e-13,6.130025173343366e-13,6.205771303615723e-13,6.27941342626166e-13,6.653322281190126e-13,6.764158977229971e-13,6.880296983160346e-13,6.998676725113399e-13,7.11411221101351e-13,0.8800340875597901,0.8859400466973949,0.8921104884306104,0.8982370993109736,0.9041086589702289,0.9528596219338425,0.9543287928863674,0.9558664883464686,0.9573729168922579,0.9588174098956196,,,,,,,,,,,,,,,,,,,,1215.0920706495947,6.254161761568191e-13,4.035519409416842e-14
23,6.313018152942475e-13,6.389934453025849e-13,6.470710322633772e-13,6.552165918716066e-13,6.63190726158887e-13,7.0758732845257e-13,7.199138898992251e-13,7.328461709953766e-13,7.460991701078318e-13,7.59047089765627e-13,0.8720647849031485,0.8782635097870132,0.8847348102256041,0.8911628048385822,0.8973280825272615,0.9496470864679086,0.9512447864362873,0.9529143634732467,0.9545525516335056,0.9561232902870342,,,,,,,,,,,,,,,,,,,,1215.1049446387099,6.739676566562545e-13,4.1371474388679497e-14
24,6.657114296918283e-13,6.740289887272608e-13,6.827859299141856e-13,6.91692040669014e-13,7.004111120831016e-13,7.541615882966378e-13,7.679580490506555e-13,7.825267387714128e-13,7.974972007347687e-13,8.121472708257354e-13,0.8621360973490575,0.8686319800872505,0.8754287980836598,0.8821885395925377,0.8886631713617853,0.9460620485505976,0.9478066847754452,0.9496311196822459,0.9514193366188177,0.9531362695383513,,,,,,,,,,,,,,,,,,,,1215.117818379332,7.357604440763311e-13,4.243688598226311e-14
25,7.004268809090772e-13,7.094956692383328e-13,7.19069530779516e-13,7.288701327767994e-13,7.384734572756751e-13,8.055179256843019e-13,8.211775268578066e-13,8.377110968249158e-13,8.547725702595582e-13,8.714303491735436e-13,0.8489008421176669,0.8557001044498593,0.862847662105881,0.8699518024563385,0.8767545787015196,0.9420565599174935,0.9439659273364144,0.9459696437916374,0.9479321407855624,0.9498184615687031,,,,,,,,,,,,,,,,,,,,1215.1306918714754,7.19244506972373e-13,4.361167324625978e-14
26,7.323073275349075e-13,7.422421942597776e-13,7.527561008119881e-13,7.635763144344954e-13,7.741619117106107e-13,8.624166269349673e-13,8.802703908927699e-13,8.991991491199737e-13,9.187437463141106e-13,9.377674300152975e-13,0.8290099027172119,0.8360880742860486,0.843571594038546,0.8509734627923299,0.8580836555178908,0.9375542846909255,0.9396601893348311,0.9418719660926156,0.9440371364234406,0.9461167996062694,,,,,,,,,,,,,,,,,,,,1215.143565115155,7.725095564112424e-13,4.402827115477376e-14
27,7.519556090887359e-13,7.628434998205527e-13,7.74388090612545e-13,7.862877385717549e-13,7.980544710413009e-13,9.25567445394975e-13,9.460643540036735e-13,9.677886488328072e-13,9.902692647944639e-13,1.0122333467141962e-12,0.7930233720481684,0.8005322051193452,0.8084207932584645,0.8162169417129669,0.8237380971096582,0.9325012102819548,0.9348308249977104,0.9372754470002014,0.9396731854382361,0.9419764799125703,,,,,,,,,,,,,,,,,,,,1215.156438110385,8.050077974365093e-13,4.519898249622824e-14
28,7.404616542186744e-13,7.519616402554267e-13,7.643103308978972e-13,7.770883510257796e-13,7.899050255942131e-13,9.958255386977023e-13,1.0193717300042368e-12,1.0443867220040908e-12,1.0703148088928688e-12,1.0957402347972684e-12,0.7229928719365376,0.7318342134195155,0.7410083494568986,0.7501221796866584,0.7588890766803986,0.9268143716730685,0.9293979953014643,0.9321100642578188,0.9347761351652814,0.9373303378474066,,,,,,,,,,,,,,,,,,,,1215.1693108571792,8.208984464222626e-13,4.5466129911528666e-14
29,6.847679633726943e-13,6.955189797022976e-13,7.073338695134011e-13,7.197687391733955e-13,7.32694827777798e-13,1.0740221374925194e-12,1.1012098134750858e-12,1.1300264205960687e-12,1.1599310649150508e-12,1.1893120702353018e-12,0.6114928350918393,0.6226540867774891,0.6344778495033304,0.6463418782141521,0.6579820582054897,0.9204072451509338,0.9232866562983802,0.9262958668222542,0.9292720294998772,0.9321186981834745,,,,,,,,,,,,,,,,,,,,1215.182183355553,7.409088689048348e-13,4.282782556873886e-14
30,6.075380256046879e-13,6.17618660858723e-13,6.28389945320669e-13,6.400546308857129e-13,6.544597914802783e-13,1.1612689804590467e-12,1.1925879144143125e-12,1.2257027745432025e-12,1.260171227994076e-12,1.2939374426739125e-12,0.48955052905918744,0.5035046123215415,0.5187322302371039,0.5344623404000644,0.5506770329248725,0.9131942313766285,0.9164097512501765,0.9197509918538799,0.9230726024657139,0.92625829599536,,,,,,,,,,,,,,,,,,,,1215.1950556055199,6.839295851427951e-13,4.2273259545644315e-14
31,5.590539041189864e-13,5.723611324181311e-13,5.868872645532056e-13,6.026965564926805e-13,6.231594212634484e-13,1.2586161962906351e-12,1.294566314484633e-12,1.3325512195568994e-12,1.3721041545218953e-12,1.4108619782498026e-12,0.4057755318903689,0.4232817583451732,0.4428019118547867,0.46352033150927263,0.48509021471367875,0.9050981729021991,0.9086658441121505,0.9123819669800521,0.916093936888815,0.9196515110011807,,,,,,,,,,,,,,,,,,,,1215.2079276070945,6.37915759521133e-13,4.0664855787157436e-14
32,5.874231887532605e-13,6.070513987469007e-13,6.285624386130219e-13,6.512134373160668e-13,6.750848380340152e-13,1.367089465387741e-12,1.4082118847778885e-12,1.4516153271126948e-12,1.4968170904367685e-12,1.541075360358533e-12,0.38546830582700714,0.4072963042119075,0.43164298386081607,0.45723072631053835,0.48342950766240284,0.8960063615722186,0.8999646497057177,0.9040898704291764,0.9082205261515446,0.9121876475046167,,,,,,,,,,,,,,,,,,,,1215.2207993602913,6.984702254153841e-13,4.222067235214698e-14
33,7.182956562115669e-13,7.430640620450044e-13,7.694870756878321e-13,7.956549573051227e-13,8.213210800995995e-13,1.4878369531442948e-12,1.534569944622312e-12,1.5839007430061425e-12,1.6353040449781885e-12,1.6856813658857124e-12,0.42812541012180977,0.4537223585308198,0.48173581743834004,0.5107544203790914,0.5398415725949317,0.8858295729992581,0.8902018616502776,0.8947746185604424,0.8993646219948185,0.9037926946406497,,,,,,,,,,,,,,,,,,,,1215.2336708651244,7.739998001344076e-13,4.4654164128290694e-14
34,9.33119928800749e-13,9.601257702870547e-13,9.868700564484414e-13,1.0118658138264223e-12,1.0350751693447624e-12,1.6217367638517204e-12,1.6746184638662955e-12,1.7303929271582163e-12,1.7883949963915452e-12,1.8452323491827697e-12,0.5098056953092751,0.536732146545877,0.5655151322505684,0.5944261390547949,0.6222072195586658,0.8744680693905957,0.8792811108903686,0.8843291558102433,0.8894144244397183,0.8943313840584287,,,,,,,,,,,,,,,,,,,,1215.246542121609,9.490324629123425e-13,4.896766585965606e-14
35,1.154050544779483e-12,1.189206359572992e-12,1.2142211536196051e-12,1.2351424064378127e-12,1.2537169596641994e-12,1.7696861645951965e-12,1.8291017914539223e-12,1.891707184424609e-12,1.9568729811641564e-12,2.0204793628207436e-12,0.5845445780318584,0.6113431759246213,0.6378460453865585,0.6625490320200175,0.6852638105758483,0.8618446759294816,0.8671088495302912,0.8726553838288478,0.8782616606889835,0.8837019508254825,,,,,,,,,,,,,,,,,,,,1215.2594131297587,1.184517474110715e-12,5.3909828668209994e-14
36,1.341646201116471e-12,1.3686287454495044e-12,1.3929500360836552e-12,1.41471008788877e-12,1.4345159265813954e-12,1.932207582083688e-12,1.9985315801769875e-12,2.0683527708713313e-12,2.140921060518816e-12,2.2117881437267858e-12,0.6280301675146517,0.6498379065781249,0.6715798808572294,0.6918309901006626,0.7102858331991733,0.8478849978782339,0.8536107251825132,0.8596603195825284,0.8658097179021159,0.8718047687039857,,,,,,,,,,,,,,,,,,,,1215.2722838895882,1.3646942967227047e-12,5.642415788070787e-14
37,1.4766248846337217e-12,1.4989994197362615e-12,1.522028892825345e-12,1.544719572922963e-12,1.5665296482206685e-12,2.109638756627573e-12,2.1830987511748537e-12,2.26023629583573e-12,2.340576867867268e-12,2.419158334660052e-12,0.6389845646791884,0.655851907459961,0.673566017521125,0.6910764797657838,0.7076841863861344,0.8325264842833001,0.838704211504088,0.8452645220690351,0.8519562650515666,0.8585323829161489,,,,,,,,,,,,,,,,,,,,1215.2851544011114,1.5442716639517129e-12,5.92771681349677e-14
38,1.572549817312365e-12,1.5953605525360135e-12,1.618485611959849e-12,1.6415451901987228e-12,1.6634490253537189e-12,2.301983722801319e-12,2.38230648415078e-12,2.4671323423550445e-12,2.555408663624609e-12,2.6419122185535606e-12,0.626503746770502,0.6419100033990162,0.658219146866009,0.6747376572629201,0.6907803030875121,0.8157381627435154,0.8223533309360551,0.8293975480551798,0.8366313943050117,0.8437788620244617,,,,,,,,,,,,,,,,,,,,1215.2980246643433,1.6409618835126071e-12,6.129091781629722e-14
39,1.6445007950828834e-12,1.6663593647699662e-12,1.6887662491962197e-12,1.7113417263236726e-12,1.7331149836762136e-12,2.5082534770792343e-12,2.595570419523962e-12,2.6879414041585612e-12,2.7843958655453645e-12,2.879145651771737e-12,0.6006843075944118,0.61606785730561,0.63246602864161,0.6491074099698451,0.6653625137111878,0.797513742119033,0.8045228952391117,0.8120331706497318,0.8197755095160385,0.8274950693287725,,,,,,,,,,,,,,,,,,,,1215.3108946792975,1.6906145339194902e-12,6.374501620998174e-14
40,1.690498793677487e-12,1.7103150203348713e-12,1.7309699010042762e-12,1.7520237978500532e-12,1.7729539518165659e-12,2.7270534583400083e-12,2.8211989616143997e-12,2.9212696950062355e-12,3.0259760460260956e-12,3.1292459564451117e-12,0.5659088704425912,0.5816242640579834,0.598505426044152,0.6156350163570858,0.6323963926777082,0.7778792534305572,0.7852434856617582,0.793162816302976,0.8013745210876875,0.8096267149862248,,,,,,,,,,,,,,,,,,,,1215.3237644459894,1.7521124183196151e-12,6.419914784245445e-14
41,1.7011931960932324e-12,1.719223723873072e-12,1.7382621579540132e-12,1.7579438889979784e-12,1.7776776595368127e-12,2.95601418779594e-12,3.0570062197405982e-12,3.164917297065767e-12,3.2778731695232714e-12,3.3896205434484454e-12,0.5233383107886314,0.5393921739030948,0.5567307795047625,0.574359977490221,0.5916503019724152,0.7569004166422096,0.7645422393856175,0.7728146771192055,0.7814435168154986,0.7901708266866114,,,,,,,,,,,,,,,,,,,,1215.3366339644326,1.758022173132422e-12,6.326238361289982e-14
42,1.6637017265463443e-12,1.6820444599565195e-12,1.7012304516412054e-12,1.7210462159564058e-12,1.7407894844286364e-12,3.192378071752991e-12,3.3002633439773127e-12,3.4158050801220956e-12,3.537312054601429e-12,3.658048501048547e-12,0.47291866229216406,0.48911941325070146,0.5067069246726131,0.5246038872382778,0.5422345140134434,0.7346571440717762,0.7425137468800781,0.7510592695906508,0.7600236637460281,0.7691476689841059,,,,,,,,,,,,,,,,,,,,1215.3495032346416,1.7684504489174656e-12,6.396267657237178e-14
43,1.5619932354436324e-12,1.5827675696297118e-12,1.6044126157617764e-12,1.626296680528415e-12,1.6476075160955228e-12,3.4327456714009236e-12,3.5473638385338733e-12,3.670649311571826e-12,3.800872443086105e-12,3.931046382901103e-12,0.41321284276747094,0.42907129272455247,0.44637098824986543,0.46398948179636373,0.4813619090583966,0.7113281012834511,0.7192906850032011,0.7280068391441836,0.7372195733895248,0.7466461879297854,,,,,,,,,,,,,,,,,,,,1215.3623722566308,1.5583344387419497e-12,6.057572385321716e-14
44,1.3488339637488974e-12,1.3726382686164841e-12,1.3971899637020477e-12,1.4215087574746346e-12,1.4449068889070334e-12,3.672728630165433e-12,3.7944843168816345e-12,3.9256951105187156e-12,4.064954028246468e-12,4.204840273507954e-12,0.3352344020762835,0.349603900984473,0.36514446290426505,0.38096080957052103,0.3965655677434372,0.6870613006160003,0.6950506778514406,0.703841865390409,0.7131678781247853,0.7227980412112017,,,,,,,,,,,,,,,,,,,,1215.375241030415,1.2091970386785357e-12,5.307469822793051e-14
45,8.285212280015636e-13,8.736572716853358e-13,9.146791762278487e-13,9.52533657119053e-13,9.866167639242819e-13,3.9088519685460345e-12,4.037471772246267e-12,4.176734287845814e-12,4.3254014897079185e-12,4.474944325712988e-12,0.201819326509014,0.21450829505091557,0.22721134514826152,0.23984134254887024,0.252278438853514,0.6621069186259813,0.6699993639638149,0.6787501923200998,0.688075561669969,0.6977637848269145,,,,,,,,,,,,,,,,,,,,1215.3881095560077,7.929458978331967e-13,4.4397977319327736e-14
46,2.0625376983754728e-13,2.263963141675137e-13,2.4963760493477815e-13,2.750762104448216e-13,3.014275675976003e-13,4.1357127298352e-12,4.271946988990648e-12,4.419684074265565e-12,4.5772409919683135e-12,4.73659397012417e-12,0.053120898462989355,0.05802504293979894,0.06351251817953368,0.06948616965598717,0.0758230365001696,0.636669609082328,0.6443850375529178,0.6529811503312498,0.6621764951922627,0.6718130655968315,,,,,,,,,,,,,,,,,,,,1215.4009778334243,4.011163567111717e-13,3.391122492947367e-14
47,9.991223574330055e-14,1.0325817391551168e-13,1.0666318635276859e-13,1.1011019403241657e-13,1.1343998803571382e-13,4.3500235090132666e-12,4.493701463689903e-12,4.650104967227087e-12,4.8166882558075724e-12,4.987210897139835e-12,0.025381337718676233,0.026593207268494002,0.027867866355794434,0.029158744086526932,0.03044793012313284,0.6110675103089107,0.6184909737869403,0.6268144421124935,0.6357664413051255,0.6451795206479393,,,,,,,,,,,,,,,,,,,,1215.4138458626778,1.703911540074402e-13,2.5278049984689237e-14
48,5.567887652069554e-14,5.780344238457689e-14,5.99337762574469e-14,6.206711660521784e-14,6.410923517256943e-14,4.547925678747802e-12,4.699197513620841e-12,4.864273382605704e-12,5.040242589319248e-12,5.22067007310026e-12,0.013929800608776514,0.014640399397038765,0.015387214563253596,0.016142295242182563,0.016895282899760503,0.5855577999414097,0.5925950844555326,0.600546800673156,0.6091349954695714,0.6181871067562843,,,,,,,,,,,,,,,,,,,,1215.4267136437838,7.103576731478056e-14,2.0545893748813958e-14
49,2.774224507955398e-14,2.9036631576273004e-14,3.0343278890025706e-14,3.16522893643179e-14,3.291959532663754e-14,4.725993298697569e-12,4.88540254026795e-12,5.059025327377212e-12,5.24371286612949e-12,5.434160996920204e-12,0.006862535750845659,0.007253708463153265,0.007661711277503014,0.008077265686634617,0.008494898277751389,0.5604308916643932,0.5670182248756335,0.5745058556833924,0.5826117334803622,0.5911895558303103,,,,,,,,,,,,,,,,,,,,1215.439581176756,2.6902032930853184e-14,1.7767124238315078e-14
50,1.2153335396563232e-14,1.2838466222228704e-14,1.3532669916857971e-14,1.4234403397826533e-14,1.4915854846946488e-14,4.884430156183669e-12,5.050198559623201e-12,5.231766689790738e-12,5.4248978443365125e-12,5.624247254364778e-12,0.0029741336748698188,0.0031668741264531436,0.0033664727655244543,0.0035704389827356216,0.0037763026208029204,0.5359788059976084,0.5420639540430182,0.5490009332383239,0.5565412623133681,0.5645514200607374,,,,,,,,,,,,,,,,,,,,1215.4524484616093,1.0195448146872298e-14,1.6469332543784035e-14
51,4.6010173949152665e-15,4.9164277838991e-15,5.239133206270873e-15,5.5669896614972314e-15,5.88721343077303e-15,5.020099756789302e-12,5.192086419414292e-12,5.381158465166399e-12,5.581921175657249e-12,5.7900141461680505e-12,0.0011134876303502206,0.001197263191673241,0.001283754569034954,0.0013726043997822426,0.0014627285126605407,0.5124787891408886,0.5180076555109734,0.5243416006956843,0.5312430901395575,0.5385877552892253,,,,,,,,,,,,,,,,,,,,1215.4653154983573,5.906917786275335e-15,1.6114739141074967e-14
52,1.422565262581003e-15,1.5479991000820377e-15,1.6783002430809034e-15,1.8111121296678158e-15,1.9420370912530488e-15,5.133826908012398e-12,5.311190301365773e-12,5.506923889367294e-12,5.714722259007585e-12,5.929987152903561e-12,0.00033979218050498623,0.00037134010253207973,0.0004041446406510232,0.00043799936232004273,0.0004723054495282689,0.49018944610465975,0.4951317850752815,0.5008264642488858,0.5070364399033205,0.5136599405782835,,,,,,,,,,,,,,,,,,,,1215.4781822870152,1.6626150374483445e-15,1.5318174110883973e-14
53,2.9737489672917334e-16,3.3785445219095e-16,3.8105488686809225e-16,4.257477286220869e-16,4.704113751247061e-16,5.226178617418425e-12,5.408114695054443e-12,5.609353447083525e-12,5.823272758388126e-12,6.044411346568255e-12,6.974967680158358e-05,7.942118952187235e-05,8.964542760942051e-05,0.00010028440125998711,0.00011117892428032048,0.46933272198791615,0.47369245657135384,0.4787136984352189,0.48420970249654954,0.4900754869589335,,,,,,,,,,,,,,,,,,,,1215.4910488275966,-4.480456060062767e-15,1.5082165320790507e-14
54,1.4900772222017745e-17,2.166786771022024e-17,2.9851686670586854e-17,3.9042344894512804e-17,4.8741558084537187e-17,5.299011932689019e-12,5.4842832688043574e-12,5.689970527457972e-12,5.908675385264716e-12,6.1340157404294465e-12,3.3645097293406493e-06,4.892689389542635e-06,6.735070042361812e-06,8.801427872926205e-06,1.0989438648922257e-05,0.450121197039761,0.4538879909278435,0.45824648136711876,0.4630095387121164,0.4681070586297638,,,,,,,,,,,,,,,,,,,,1215.5039151201167,-6.86716579600046e-15,1.4581770442804662e-14
55,4.128003958917708e-23,2.1811185598652894e-22,9.438966179871496e-22,3.2958650743240983e-21,9.384218799992477e-21,5.354197329740122e-12,5.542095254294385e-12,5.751043881947857e-12,5.973181114691959e-12,6.20214246561126e-12,8.868374952210451e-12,4.686863228671433e-11,2.021155071012538e-10,7.046015216127013e-10,2.002351890758972e-09,0.4327081332216396,0.4358971319761824,0.4396109482393942,0.44366446556318123,0.4479965623330398,,,,,,,,,,,,,,,,,,,,1215.5167811645886,-7.402791753677601e-15,1.4538959703584535e-14
56,2.266731144657899e-45,1.00752951152691e-42,2.55709122254102e-40,3.2454274040558055e-38,1.9983121504708937e-36,5.39413067595896e-12,5.58397302316151e-12,5.795201607028182e-12,6.019713540551322e-12,6.251455955412453e-12,4.649470074525353e-34,2.069540071650861e-31,5.234038866491672e-29,6.64109032168015e-27,4.0855880714327437e-25,0.41723665349665034,0.41987963402063583,0.4229784242398673,0.4263532579490014,0.42996065900390296,,,,,,,,,,,,,,,,,,,,1215.5296469610278,-1.288569249708204e-15,1.4441169749824026e-14
57,4.0247489519661427e-122,5.6572520606515685e-114,2.457362191575252e-106,1.6420398504088426e-99,1.404464049991555e-93,5.4212844677324354e-12,5.61250627528137e-12,5.8253155696587126e-12,6.051596079270149e-12,6.28520224697382e-12,7.764700116002594e-111,1.1138577576881845e-102,4.8392033077433525e-95,3.2209764332778186e-88,2.791415401104386e-82,0.40382397449967644,0.405949572493295,0.40847045868190907,0.4112121892918529,0.41412935662197103,,,,,,,,,,,,,,,,,,,,1215.5425125094478,-1.408739526425146e-15,1.4823298499582437e-14
58,4.0438952712426597e-178,3.385034628631313e-135,1.6329203277042712e-89,5.938260216791941e-72,1.505936523415551e-62,5.438710733197367e-12,5.631029253024227e-12,5.844603725183965e-12,6.071861063341234e-12,6.3066144946308136e-12,6.62696366188938e-167,5.723058044908502e-124,2.775686246647725e-78,1.0200753266180964e-60,2.6156051890786127e-51,0.39254167127901446,0.3942000271268503,0.396191520775133,0.39835216606967366,0.40064161938295684,,,,,,,,,,,,,,,,,,,,1215.5553778098633,1.1961306748778447e-14,1.5620857946453508e-14
59,1.5806217388668916e-70,3.323439280202782e-57,1.6145628896595093e-41,5.906576180054406e-35,5.438630724515026e-32,5.44911435476913e-12,5.6418454226274e-12,5.855936087754645e-12,6.0834940828400016e-12,6.318842182328987e-12,2.640489573041334e-59,5.699159769273429e-46,2.75790240773025e-30,1.0103836438296065e-23,9.4738493085581e-21,0.3834713096092932,0.38469778419323286,0.38621430580513905,0.38784547034386235,0.38956484165089983,,,,,,,,,,,,,,,,,,,,1215.5682428622893,1.7395443211708558e-14,1.646026082091894e-14
60,1.8799491007599755e-32,6.123446036409639e-29,8.148677050579541e-25,1.0648357568105355e-22,9.596258508237437e-22,5.454820791362945e-12,5.647552420425445e-12,5.861949781132417e-12,6.0895638886460046e-12,6.3251264006699065e-12,3.158397441719518e-21,1.0429584384497175e-17,1.3942737201409805e-13,1.8273530769828895e-11,1.6689035804056046e-10,0.37665903577009635,0.37749601151201406,0.378584384448127,0.37974360291437337,0.38095707738246537,,,,,,,,,,,,,,,,,,,,1215.5811076667392,7.005999637041053e-15,1.54655951131559e-14
